date,text
2018-04-26,我校荣获2017年度天津市“五一”劳动奖状荣誉称号
2018-04-26,生命科学学院举行天津市高等学校创新团队建设规划专家论证会
2018-04-26,我校多项成果获“天津市第六届基础教育教学成果奖”
2018-04-25,数学科学学院在2018年美国大学生数学建模竞赛中取得新突破
2018-04-24,校党委中心组开展集体学习
2018-04-24,管理学院举办新时代营销管理前沿理论国际研讨会
2018-04-23,我校召开2018年全面从严治党工作部署暨不作为不担当问题专项治理三年行动工作动员会
2018-04-23,校长高玉葆为我校“大骨营”学员作学习全国“两会”精神专题报告
2018-04-23,杭州师范大学校长杜卫教授做客我校继之讲堂
2018-04-20,教育科学学院召开天津市高等学校创新团队建设规划专家论证会
2018-04-20,欧洲文明研究院举行天津市高等学校创新团队建设规划专家论证会
2018-04-20,我校召开思想政治工作改革攻坚动员部署会
2018-04-19,我校2018年研究生科研实践项目启动仪式举行
2018-04-19,网络强国的中国实践——写在习近平总书记“4·19”重要讲话发表两周年之际
2018-04-18,法学院举行天津市高等学校创新团队建设规划专家论证会
2018-04-17,管理学院举行天津市高等学校创新团队建设规划专家论证会
2018-04-17,新闻传播学院举行天津市高等学校创新团队建设规划专家论证会
2018-04-17,“紫江学者”特聘教授丁钢做客我校求是讲坛
2018-04-16,我校在静海区独流镇建立实践教学基地
2018-04-16,校党委书记荆洪阳参加马克思主义学院“新时代·中国自信”系列课程首次集体备课
2018-04-13,校党委书记荆洪阳带队深入马克思主义学院调研主持召开加强重点马院建设现场办公会
2018-04-13,我校教师石祥荣获“全国学雷锋志愿服务先进典型”荣誉称号
2018-04-12,我校召开关工委2018年工作会议
2018-04-12,经济学院首届经济文化节开幕
2018-04-12,2018年泰国海上丝路孔子学院学生春令营团组结业典礼在我校举行
2018-04-12,2018年泰国曼谷市教育局本土汉语教师研修项目开班典礼在我校举行
2018-04-11,化学学院举行无机-有机杂化功能材料化学教育部重点实验室和天津市功能分子结构与性能重点实验...
2018-04-11,我校荣获全国学生资助工作“优秀单位案例典型”称号
2018-04-10,我校“自然观察体验中心”“科学体验馆”被认定为天津市科普基地
2018-04-09,我校被市教育两委授予“2017年大学生思想政治教育工作优秀单位”
2018-04-08,天津师范大学第四届学生公寓文化节开幕式举行
2018-04-08,物理与材料科学学院举行天津市高等学校创新团队建设规划专家论证会
2018-04-04,HBWAlive报道我校教师发现加拿大雁相关情况
2018-04-02,我校采取多种形式宣传贯彻“宪法修正案”
2018-04-02,第三届思想政治理论课教学体系创新研讨会在我校举行
2018-03-30,市委网信办与我校共建天津市网络内容建设与综合治理研究院
2018-03-30,我校举行学习全国“两会”精神报告会
2018-03-29,校纪委学习2018年教育系统全面从严治党工作视频会议精神
2018-03-28,我校师生参加天津市大学生义务植树
2018-03-27,天津师范大学新增一批学位授权点
2018-03-26,副校长钟英华赴日本广岛出席中日人文交流大学联盟第二次会议
2018-03-23,教育科学学院第六届“新视野”学术文化节开幕
2018-05-11,泰国班派工业与社区教育学院校长一行访问我校并参加项目开班典礼
2018-05-11,我校举办古籍保护研究院建院揭牌仪式暨古籍保护国际高峰论坛
2018-05-11,我校召开天津师范大学共青团基层组织建设工作推进会暨2018年“五四”表彰分享会
2018-05-10,我校举行学生公寓应急疏散演练
2018-05-10,副校长梁福成出席天津师范大学南开附属学校建设工作推动会
2018-05-09,教育部师范专业认证专家委员会委员宋冬生教授受邀来校作报告
2018-05-09,校党委副书记宋作勇带队慰问我校赴新疆和田地区实习支教志愿者及援疆干部
2018-05-09,我校召开教育博士专业学位研究生招生培养工作会
2018-05-09,中、外专家授课我校首场“新时代·中国自信”研究生思政公共选修课
2018-05-09,我校马克思主义学院举办天津高校纪念马克思诞辰200周年学术研讨会
2018-05-09,校纪委开展集体学习
2018-05-08,我校“中国自信”系列思政选修课开课 校党委书记荆洪阳与思政课教师同讲“道路自信”
2018-05-07,我校举行“继之大学生骨干培训营”第十期结业暨第十一期开营仪式
2018-05-07,我校举行纪念五四运动99周年暨学习贯彻习近平总书记重要讲话精神座谈会
2018-05-07,我校召开2018年本科教学工作会议
2018-05-04,我校师生积极收听收看纪念马克思诞辰200周年大会 习近平总书记重要讲话精神引起师生强烈反响
2018-05-04,第四届思想政治理论课教学体系创新研讨会在我校举行
2018-05-04,“近代天津与中国社会转型”学术研讨会在我校举行
2018-05-04,我校承办天津市民政局处级干部学习习近平新时代中国特色社会主义思想和党的十九大精神培训班
2018-05-03,马克思主义学院召开师生座谈会就习近平总书记视察北大马院展开学习讨论
2018-05-03,我校举行师生学习习近平总书记在北京大学师生座谈会上的讲话精神交流座谈会
2018-05-03,政治与行政学院举行天津市高等学校创新团队建设规划专家论证会
2018-05-02,副校长梁福成应邀参加2018年天津市5·25学生心理健康月开幕式并讲话
2018-04-28,第二届“汉教英雄会”夏令营华北东北分区交流活动在我校举行
2018-04-28,俄罗斯莫斯科国立文化学院副校长彼得·弗拉索夫访问我校
2018-04-28,“继之青年”获“全国学校共青团优秀新媒体专业工作室”荣誉称号
2018-04-28,我校教师在全国数字创意教学技能大赛中获奖
2018-04-28,我校召开学位授权点合格评估冲刺动员会
2018-04-27,我校第四十六届田径运动会举行
2018-04-26,校党委发出通知部署进一步开展向王辅成同志学习活动
2018-04-26,我校教师张宝菊、新闻传播学院新闻系分别荣获2017年度天津市“三八”红旗手、“三八红旗集体...
2018-04-26,我校荣获2017年度天津市“五一”劳动奖状荣誉称号
2018-04-26,生命科学学院举行天津市高等学校创新团队建设规划专家论证会
2018-04-26,我校多项成果获“天津市第六届基础教育教学成果奖”
2018-04-25,数学科学学院在2018年美国大学生数学建模竞赛中取得新突破
2018-04-24,校党委中心组开展集体学习
2018-04-24,管理学院举办新时代营销管理前沿理论国际研讨会
2018-04-23,我校召开2018年全面从严治党工作部署暨不作为不担当问题专项治理三年行动工作动员会
2018-04-23,校长高玉葆为我校“大骨营”学员作学习全国“两会”精神专题报告
2018-04-23,杭州师范大学校长杜卫教授做客我校继之讲堂
2018-04-20,教育科学学院召开天津市高等学校创新团队建设规划专家论证会
2018-04-20,欧洲文明研究院举行天津市高等学校创新团队建设规划专家论证会
2018-04-20,我校召开思想政治工作改革攻坚动员部署会
2018-04-19,我校2018年研究生科研实践项目启动仪式举行
2018-04-19,网络强国的中国实践——写在习近平总书记“4·19”重要讲话发表两周年之际
2018-04-18,法学院举行天津市高等学校创新团队建设规划专家论证会
2018-04-17,管理学院举行天津市高等学校创新团队建设规划专家论证会
2018-04-17,新闻传播学院举行天津市高等学校创新团队建设规划专家论证会
2018-05-29,欧洲文明研究院举行国家社科基金重大招标项目“英国经济社会史文献学专题研究”开题研讨会
2018-05-28,我校举行深入学习贯彻习近平新时代中国特色社会主义思想和党的十九大精神集中培训
2018-05-28,2018年学生教学技能大赛圆满收官
2018-05-25,我校多名教师入选2017年度天津市“131”创新型人才培养工程第二、三层次
2018-05-25,我校教师赵美风入选首批“天津市青年人才托举工程”
2018-05-24,地下水与生态环境《高等地下水水力学》学术交流会在我校举行
2018-05-24,中科院刘卫东教授做客我校求是讲坛
2018-05-23,全球视野下的汉字水墨艺术人才培养高层论坛在我校举行
2018-05-22,德国奥格斯堡大学比约恩·舒勒教授来我校访问
2018-05-21,我校举办2018年“新时代”大学生思想政治理论课公开课大赛
2018-05-21,我校在天津市第十五届社会科学优秀成果奖评审中喜获佳绩
2018-05-21,我校召开“新时代”实践育人工作推进会
2018-05-21,中国科学院国家天文台台长严俊访问我校
2018-05-18,我校召开六届三次教职工代表大会暨十届三次工会会员代表大会
2018-05-18,我校召开建校60周年校庆工作部署会
2018-05-17,副校长钟英华出席非洲孔子学院联席会议
2018-05-17,校党委副书记宁月茹主持召开我校思政课教学质量提升专项调研座谈会
2018-05-17,我校研究生积极心理素养历练基地正式启动
2018-05-17,校党委书记荆洪阳主讲“理论自信”研究生思政公共选修课
2018-05-16,第14届天津师范大学物理文化节开幕
2018-05-16,国家社科基金项目评审工作会议召开我校杜勇教授研究成果入选2017年度《国家哲学社会科学成果...
2018-05-15,天津市高校辅导员“大学生思想政治教育工作创新与实践”培训班在我校举行
2018-05-15,校党委副书记宁月茹出席第三届天津市大学生创新创业人才与成果展洽交流会
2018-05-15,校党委中心组开展集体学习
2018-05-14,心理与行为研究院主办2018第四届心理服务机构发展模式研讨会
2018-05-11,泰国班派工业与社区教育学院校长一行访问我校并参加项目开班典礼
2018-05-11,我校举办古籍保护研究院建院揭牌仪式暨古籍保护国际高峰论坛
2018-05-11,我校召开天津师范大学共青团基层组织建设工作推进会暨2018年“五四”表彰分享会
2018-05-10,我校举行学生公寓应急疏散演练
2018-05-10,副校长梁福成出席天津师范大学南开附属学校建设工作推动会
2018-05-09,教育部师范专业认证专家委员会委员宋冬生教授受邀来校作报告
2018-05-09,校党委副书记宋作勇带队慰问我校赴新疆和田地区实习支教志愿者及援疆干部
2018-05-09,我校召开教育博士专业学位研究生招生培养工作会
2018-05-09,中、外专家授课我校首场“新时代·中国自信”研究生思政公共选修课
2018-05-09,我校马克思主义学院举办天津高校纪念马克思诞辰200周年学术研讨会
2018-05-09,校纪委开展集体学习
2018-05-08,我校“中国自信”系列思政选修课开课 校党委书记荆洪阳与思政课教师同讲“道路自信”
2018-05-07,我校举行“继之大学生骨干培训营”第十期结业暨第十一期开营仪式
2018-05-07,我校举行纪念五四运动99周年暨学习贯彻习近平总书记重要讲话精神座谈会
2018-05-07,我校召开2018年本科教学工作会议
2018-05-04,我校师生积极收听收看纪念马克思诞辰200周年大会 习近平总书记重要讲话精神引起师生强烈反响
2018-05-04,第四届思想政治理论课教学体系创新研讨会在我校举行
2018-05-04,“近代天津与中国社会转型”学术研讨会在我校举行
2018-05-04,我校承办天津市民政局处级干部学习习近平新时代中国特色社会主义思想和党的十九大精神培训班
2018-05-03,马克思主义学院召开师生座谈会就习近平总书记视察北大马院展开学习讨论
2018-05-03,我校举行师生学习习近平总书记在北京大学师生座谈会上的讲话精神交流座谈会
2018-05-03,政治与行政学院举行天津市高等学校创新团队建设规划专家论证会
2018-05-02,副校长梁福成应邀参加2018年天津市5·25学生心理健康月开幕式并讲话
2018-06-20,白学军入选2017年度天津市杰出津门学者计划
2018-06-20,教育部党组成员、部长助理刘大为来校调研并主持召开高校思政课教师队伍后备人才专项支持计划...
2018-06-20,校党委中心组开展集体学习
2018-06-19,数学科学学院计算数学创新团队在同步辐射光源成像算法研究中取得新突破
2018-06-15,我校青年教师在第十四届天津市高校青年教师教学竞赛中获得佳绩
2018-06-15,“弘扬师大精神 讲好师大故事”宣讲报告会在师生中引起强烈反响
2018-06-14,我校举行2018年本科生毕业典礼暨学位授予仪式
2018-06-13,我校举行2018年教育援疆援藏系列教师培训项目结业典礼
2018-06-12,我校举行2018届研究生毕业典礼暨学位授予仪式
2018-06-11,校党委中心组开展集体学习
2018-06-11,我校16项教学成果获批第八届高等教育天津市级教学成果奖
2018-06-11,我校举办中心组学习报告会 管培俊来校作深化高校人事改革与新时代教师队伍建设报告
2018-06-07,我校在首届全国高校心理情景剧大赛中荣获一等奖
2018-06-07,我校召开信息化工作会议暨信息化服务月启动会
2018-06-07,央视著名节目主持人朱迅做客我校继之讲堂
2018-06-07,我校举行“学习新思想千万师生同上一堂课活动”暨天津市思想政治理论宣讲“教授团”巡讲首场...
2018-06-06,深入贯彻落实习近平网络强国战略思想 加快网络强市建设筑牢网络安全护城河
2018-06-05,“紫金讲坛联盟”特聘教授王刚做客我校求是讲坛
2018-06-01,“我的伯父周恩来”——周秉德做客我校继之讲堂
2018-06-01,我校举行第三届“师大圆梦人”评选展示活动
2018-06-01,我校杨仁忠教授应邀参加纪念马克思诞辰200周年专题研讨会并担任分论坛主持人
2018-06-01,我校邀请首都师范大学邢红军教授作教学能力提升专题讲座
2018-06-01,我校举行“弘扬师大精神 讲好师大故事”宣讲报告会
2018-05-30,白学军入选教育部“长江学者奖励计划”特聘教授
2018-05-29,校党委中心组开展集体学习
2018-05-29,欧洲文明研究院举行国家社科基金重大招标项目“英国经济社会史文献学专题研究”开题研讨会
2018-05-28,我校举行深入学习贯彻习近平新时代中国特色社会主义思想和党的十九大精神集中培训
2018-05-28,2018年学生教学技能大赛圆满收官
2018-05-25,我校多名教师入选2017年度天津市“131”创新型人才培养工程第二、三层次
2018-05-25,我校教师赵美风入选首批“天津市青年人才托举工程”
2018-05-24,地下水与生态环境《高等地下水水力学》学术交流会在我校举行
2018-05-24,中科院刘卫东教授做客我校求是讲坛
2018-05-23,全球视野下的汉字水墨艺术人才培养高层论坛在我校举行
2018-05-22,德国奥格斯堡大学比约恩·舒勒教授来我校访问
2018-05-21,我校举办2018年“新时代”大学生思想政治理论课公开课大赛
2018-05-21,我校在天津市第十五届社会科学优秀成果奖评审中喜获佳绩
2018-05-21,我校召开“新时代”实践育人工作推进会
2018-05-21,中国科学院国家天文台台长严俊访问我校
2018-05-18,我校召开六届三次教职工代表大会暨十届三次工会会员代表大会
2018-05-18,我校召开建校60周年校庆工作部署会
2018-05-17,副校长钟英华出席非洲孔子学院联席会议
2018-05-17,校党委副书记宁月茹主持召开我校思政课教学质量提升专项调研座谈会
2018-05-17,我校研究生积极心理素养历练基地正式启动
2018-05-17,校党委书记荆洪阳主讲“理论自信”研究生思政公共选修课
2018-05-16,第14届天津师范大学物理文化节开幕
2018-05-16,国家社科基金项目评审工作会议召开我校杜勇教授研究成果入选2017年度《国家哲学社会科学成果...
2018-05-15,天津市高校辅导员“大学生思想政治教育工作创新与实践”培训班在我校举行
2018-05-15,校党委副书记宁月茹出席第三届天津市大学生创新创业人才与成果展洽交流会
2018-07-12,河西区教育系统2018年党政领导干部、机关科长领导力提升与教育管理创新专题培训班在我校举行
2018-07-12,杭州师范大学一行来我校学访调研
2018-07-12,“改革开放40年——中国特色社会主义政治经济学体系构建”学术研讨会召开
2018-07-07,教育部专家组来校调研督查马克思主义理论学科建设
2018-07-06,师范类专业认证暨师范专业本科人才培养方案制订工作推动会召开
2018-07-06,我校选送青年教师赴美国哥伦比亚大学开展学术研究
2018-07-06,校党委副书记宁月茹一行赴甘肃、重庆看望慰问我校研究生支教团
2018-06-30,我校师生举办多种活动纪念建党97周年
2018-06-28,我校资深教授侯建新主持召开国务院学位委员会世界史学科评议组第三次工作会议
2018-06-28,我校举行赴新疆和田地区实习支教总结表彰会暨2018届支教毕业生毕业典礼
2018-06-28,我校召开专题会议学习新时代全国高等学校本科教育工作会议精神
2018-06-27,我校获批2018年天津市级教学团队和第十二届天津市高等学校教学名师奖
2018-06-24,校领导慰问暑期值守工作人员并进行安全生产检查
2018-06-24,我校各基层党委深入结对帮扶困难村持续开展“定点帮扶联系”困难户送温暖活动
2018-06-24,校领导带队对安全工作进行督查
2018-06-24,市体育局局长李克敏来我校考察市运会开幕式文体展演排练工作
2018-06-24,马克思主义学院霍豫团队荣获2018年天津市高校“新时代”大学生思政课公开课大赛普通高校组第...
2018-06-24,我校举行“课程思政”建设工作推动会
2018-06-22,我校召开第二次学科建设工作会议
2018-06-22,教育部新世纪优秀人才支持计划入选者秦龙教授引进调入我校工作
2018-06-21,日本国立三重大学副校长访问我校并参加2018届中日合作举办日语专业本科教育项目学生毕业典礼
2018-06-21,我校四位教师获评2017年度“天津市特聘教授制度”人选
2018-06-21,校长高玉葆到各施工项目现场调研
2018-06-21,全国政协主席汪洋会见内罗毕大学孔子学院师生
2018-06-21,校领导深入考场巡视期末考试工作
2018-06-20,白学军入选2017年度天津市杰出津门学者计划
2018-06-20,教育部党组成员、部长助理刘大为来校调研并主持召开高校思政课教师队伍后备人才专项支持计划...
2018-06-20,校党委中心组开展集体学习
2018-06-19,数学科学学院计算数学创新团队在同步辐射光源成像算法研究中取得新突破
2018-06-15,我校青年教师在第十四届天津市高校青年教师教学竞赛中获得佳绩
2018-06-15,“弘扬师大精神 讲好师大故事”宣讲报告会在师生中引起强烈反响
2018-06-14,我校举行2018年本科生毕业典礼暨学位授予仪式
2018-06-13,我校举行2018年教育援疆援藏系列教师培训项目结业典礼
2018-06-12,我校举行2018届研究生毕业典礼暨学位授予仪式
2018-06-11,校党委中心组开展集体学习
2018-06-11,我校16项教学成果获批第八届高等教育天津市级教学成果奖
2018-06-11,我校举办中心组学习报告会 管培俊来校作深化高校人事改革与新时代教师队伍建设报告
2018-06-07,我校在首届全国高校心理情景剧大赛中荣获一等奖
2018-06-07,我校召开信息化工作会议暨信息化服务月启动会
2018-06-07,央视著名节目主持人朱迅做客我校继之讲堂
2018-06-07,我校举行“学习新思想千万师生同上一堂课活动”暨天津市思想政治理论宣讲“教授团”巡讲首场...
2018-06-06,深入贯彻落实习近平网络强国战略思想 加快网络强市建设筑牢网络安全护城河
2018-06-05,“紫金讲坛联盟”特聘教授王刚做客我校求是讲坛
2018-06-01,“我的伯父周恩来”——周秉德做客我校继之讲堂
2018-06-01,我校举行第三届“师大圆梦人”评选展示活动
2018-06-01,我校杨仁忠教授应邀参加纪念马克思诞辰200周年专题研讨会并担任分论坛主持人
2018-06-01,我校邀请首都师范大学邢红军教授作教学能力提升专题讲座
2018-06-01,我校举行“弘扬师大精神 讲好师大故事”宣讲报告会
2018-08-25,校党委中心组开展集体学习
2018-08-24,市委决定张玲同志任我校党委书记
2018-08-24,我校计算机与信息工程学院、软件学院学生在国家学科竞赛中屡获佳绩
2018-08-23,李洪修教授引进调入我校工作
2018-08-23,我校召开学习传达全市派驻纪检监察机构和企事业单位纪检监察工作座谈会精神暨专兼职纪检干部...
2018-08-22,河东区副区长丁梅带队访问我校商讨建立全面合作关系
2018-08-20,我校与天津道本科技公司成果转化项目签约仪式在天津市科委举行
2018-08-20,我校物理与材料科学学院学生参加第十届全国本科生与研究生教学技能与培养交流会喜获佳绩
2018-08-17,教育部普通高校招生督查组来我校督导招生录取工作
2018-08-07,我校学生在第四届全国高等师范院校历史专业硕士教学技能大赛中喜获佳绩
2018-08-07,我校心理与行为研究院与市戒毒局共建戒毒人员抗复吸力心理测评研究工作站
2018-08-01,校党委中心组开展集体学习
2018-07-28,我校在首届全国高等师范院校大学生羽毛球团体赛中勇夺亚军
2018-07-27,我校获批两个天津市普通高等学校实验教学示范中心
2018-07-27,我校国际学生郑佩佩以总成绩第一获得2018国际汉语读书大赛一等奖
2018-07-25,我校举办2018年全国优秀大学生心理学暑期学校
2018-07-24,国家发改委西部开发司副司长翟东升一行到泰国海上丝路孔子学院视察指导工作
2018-07-21,我校在全国大学生田径锦标赛上竞技成绩与精神文明双丰收
2018-07-18,校党委理论学习中心组专题学习习近平总书记在中共中央政治局第六次集体学习时的重要讲话精神
2018-07-17,我校在全国大学生田径锦标赛首日喜获佳绩
2018-07-17,2018年天津市“十三五”来华留学课程师资培训项目在我校举办
2018-07-17,全国汉语国际教育硕士专业学位教育指导委员会专家评审会议在我校召开
2018-07-16,我校赴法国比利时德国举办海外人才专场招聘取得成果
2018-07-12,我校学生参加天津市第十四届运动会开幕式文体展演
2018-07-12,我校首届教育博士专业学位研究生招生工作圆满完成
2018-07-12,河西区教育系统2018年党政领导干部、机关科长领导力提升与教育管理创新专题培训班在我校举行
2018-07-12,杭州师范大学一行来我校学访调研
2018-07-12,“改革开放40年——中国特色社会主义政治经济学体系构建”学术研讨会召开
2018-07-07,教育部专家组来校调研督查马克思主义理论学科建设
2018-07-06,师范类专业认证暨师范专业本科人才培养方案制订工作推动会召开
2018-07-06,我校选送青年教师赴美国哥伦比亚大学开展学术研究
2018-07-06,校党委副书记宁月茹一行赴甘肃、重庆看望慰问我校研究生支教团
2018-06-30,我校师生举办多种活动纪念建党97周年
2018-06-28,我校资深教授侯建新主持召开国务院学位委员会世界史学科评议组第三次工作会议
2018-06-28,我校举行赴新疆和田地区实习支教总结表彰会暨2018届支教毕业生毕业典礼
2018-06-28,我校召开专题会议学习新时代全国高等学校本科教育工作会议精神
2018-06-27,我校获批2018年天津市级教学团队和第十二届天津市高等学校教学名师奖
2018-06-24,校领导慰问暑期值守工作人员并进行安全生产检查
2018-06-24,我校各基层党委深入结对帮扶困难村持续开展“定点帮扶联系”困难户送温暖活动
2018-06-24,校领导带队对安全工作进行督查
2018-06-24,市体育局局长李克敏来我校考察市运会开幕式文体展演排练工作
2018-06-24,马克思主义学院霍豫团队荣获2018年天津市高校“新时代”大学生思政课公开课大赛普通高校组第...
2018-06-24,我校举行“课程思政”建设工作推动会
2018-06-22,我校召开第二次学科建设工作会议
2018-06-22,教育部新世纪优秀人才支持计划入选者秦龙教授引进调入我校工作
2018-06-21,日本国立三重大学副校长访问我校并参加2018届中日合作举办日语专业本科教育项目学生毕业典礼
2018-06-21,我校四位教师获评2017年度“天津市特聘教授制度”人选
2018-06-21,校长高玉葆到各施工项目现场调研
2018-09-07,校领导教师节前夕走访慰问劳模专家
2018-09-07,“勤奋严谨满甲子，自树树人育栋梁” 天津师范大学建校60周年美术与设计学院师生优秀作品展开...
2018-09-06,“甲子师大 桃李芬芳——纪念天津师范大学建校60周年”展览开幕
2018-09-05,我校多名教师、集体获天津市师德建设先进集体和先进个人、思想政治工作先进集体和先进个人称号
2018-09-05,校党委中心组开展集体学习
2018-09-05,习近平新时代中国特色社会主义思想进课堂暨2018年天津市高校思政课新任教师岗前培训在我校举...
2018-09-04,全校上下认真贯彻落实新学期工作部署会精神全力做好新学期各项工作
2018-09-04,我校举办“弘扬延安精神，践行立德树人”为主题的处级干部党性锻炼培训班
2018-09-04,全国首次专业学位水平评估结果公布，我校3个学位授权点上榜
2018-09-03,天津师范大学马季艺术研究会第二届马季相声论坛召开
2018-09-03,校领导察看安全生产重点领域工作开展情况
2018-09-03,我校召开新学期安全稳定工作领导小组会议
2018-09-03,我校校园一卡通升级换代完成 新卡全面投入使用
2018-09-03,我校召开2018年秋季新学期工作部署会
2018-09-03,我校在第二批天津市高校智库及天津市高校智库优秀决策咨询研究成果评审中喜获佳绩
2018-09-03,我校2018年度“三大社科年度项目”均破历史纪录
2018-09-03,我校学子在亚运会等国内外多项体育赛事中斩获佳绩
2018-09-02,我校召开校庆专题工作监督会议
2018-09-02,我校组织学习新修订的《中国共产党纪律处分条例》
2018-08-31,我校举行中韩合作办学硕士研究生学位授予暨新生开学典礼
2018-08-29,副校长梁福成出席天津师范大学滨海附属学校校区启用仪式暨开学典礼
2018-08-28,副校长梁福成带队赴西藏昌都市调研组团式教育人才援藏工作
2018-08-28,副校长梁福成出席中国高等教育学会师范教育分会2018年学术年会并作报告
2018-08-27,我校学子闪耀雅加达亚运会
2018-08-26,校长高玉葆一行到静海区我校结对帮扶困难村调研
2018-08-25,校党委中心组开展集体学习
2018-08-24,市委决定张玲同志任我校党委书记
2018-08-24,我校计算机与信息工程学院、软件学院学生在国家学科竞赛中屡获佳绩
2018-08-23,李洪修教授引进调入我校工作
2018-08-23,我校召开学习传达全市派驻纪检监察机构和企事业单位纪检监察工作座谈会精神暨专兼职纪检干部...
2018-08-22,河东区副区长丁梅带队访问我校商讨建立全面合作关系
2018-08-20,我校与天津道本科技公司成果转化项目签约仪式在天津市科委举行
2018-08-20,我校物理与材料科学学院学生参加第十届全国本科生与研究生教学技能与培养交流会喜获佳绩
2018-08-17,教育部普通高校招生督查组来我校督导招生录取工作
2018-08-07,我校学生在第四届全国高等师范院校历史专业硕士教学技能大赛中喜获佳绩
2018-08-07,我校心理与行为研究院与市戒毒局共建戒毒人员抗复吸力心理测评研究工作站
2018-08-01,校党委中心组开展集体学习
2018-07-28,我校在首届全国高等师范院校大学生羽毛球团体赛中勇夺亚军
2018-07-27,我校获批两个天津市普通高等学校实验教学示范中心
2018-07-27,我校国际学生郑佩佩以总成绩第一获得2018国际汉语读书大赛一等奖
2018-07-25,我校举办2018年全国优秀大学生心理学暑期学校
2018-07-24,国家发改委西部开发司副司长翟东升一行到泰国海上丝路孔子学院视察指导工作
2018-07-21,我校在全国大学生田径锦标赛上竞技成绩与精神文明双丰收
2018-07-18,校党委理论学习中心组专题学习习近平总书记在中共中央政治局第六次集体学习时的重要讲话精神
2018-07-17,我校在全国大学生田径锦标赛首日喜获佳绩
2018-07-17,2018年天津市“十三五”来华留学课程师资培训项目在我校举办
2018-07-17,全国汉语国际教育硕士专业学位教育指导委员会专家评审会议在我校召开
2018-07-16,我校赴法国比利时德国举办海外人才专场招聘取得成果
2018-09-19,我校学生在全国大学生物联网设计竞赛获两项二等奖
2018-09-17,第21届全国推广普通话宣传周闭幕式暨纪念改革开放40年经典诵读活动在我校举办
2018-09-15,“全球化时代的中国文学文献研究——第四届汉文写本研究学术论坛”在我校开幕
2018-09-14,我校入选教育部“省属高校精准扶贫精准脱贫典型项目”
2018-09-13,2018年英国赫尔大学孔子学院理事会在我校召开
2018-09-13,我校举行2018年研究生开学典礼
2018-09-12,我校举办“润物无声 艺海扬帆”庆祝建校60周年师生、校友书画创作笔会活动
2018-09-12,我校在第六届天津市高校廉政文化作品大赛中获佳绩
2018-09-12,我校师生认真学习习近平总书记在全国教育大会上的重要讲话精神
2018-09-12,校纪委召开纪检干部培训学习会议
2018-09-11,校领导检查迎新生报到工作情况
2018-09-11,我校迎来2018级新生
2018-09-11,纪德奎教授领衔“天津师范大学基础教育实践创新团队”入选2018年度天津市“131”创新型人才工...
2018-09-11,高春芽、杨海波入选2018年度天津市“131”创新型人才培养工程第一层次人选
2018-09-10,弘扬高尚师德  潜心立德树人我校举行庆祝2018年教师节座谈会
2018-09-10,廖伯琴教授做客我校求是讲坛
2018-09-10,美国著名湿地生态学家Steven C. Pennings教授做客求是讲坛
2018-09-10,校党委书记张玲深入基层学院慰问一线教师
2018-09-10,“桃李满天下，甲子正芳华”我校庆祝建校60周年双周音乐会精彩上演
2018-09-09,致全体教职员工的教师节慰问信
2018-09-08,不忘初心迎甲子  砥砺奋进铸辉煌天津师范大学建校60周年纪念大会召开
2018-09-08,我校举行校训纪念石落成仪式
2018-09-08,我校召开2018年入伍学生欢送大会
2018-09-08,我校举办“友谊 合作 发展 共赢”多国多校友好交流合作共建研讨暨多方协议签署仪式
2018-09-07,天津师范大学2018年基础教育国际论坛召开
2018-09-07,校领导教师节前夕走访慰问劳模专家
2018-09-07,“勤奋严谨满甲子，自树树人育栋梁” 天津师范大学建校60周年美术与设计学院师生优秀作品展开...
2018-09-06,“甲子师大 桃李芬芳——纪念天津师范大学建校60周年”展览开幕
2018-09-05,我校多名教师、集体获天津市师德建设先进集体和先进个人、思想政治工作先进集体和先进个人称号
2018-09-05,校党委中心组开展集体学习
2018-09-05,习近平新时代中国特色社会主义思想进课堂暨2018年天津市高校思政课新任教师岗前培训在我校举...
2018-09-04,全校上下认真贯彻落实新学期工作部署会精神全力做好新学期各项工作
2018-09-04,我校举办“弘扬延安精神，践行立德树人”为主题的处级干部党性锻炼培训班
2018-09-04,全国首次专业学位水平评估结果公布，我校3个学位授权点上榜
2018-09-03,天津师范大学马季艺术研究会第二届马季相声论坛召开
2018-09-03,校领导察看安全生产重点领域工作开展情况
2018-09-03,我校召开新学期安全稳定工作领导小组会议
2018-09-03,我校校园一卡通升级换代完成 新卡全面投入使用
2018-09-03,我校召开2018年秋季新学期工作部署会
2018-09-03,我校在第二批天津市高校智库及天津市高校智库优秀决策咨询研究成果评审中喜获佳绩
2018-09-03,我校2018年度“三大社科年度项目”均破历史纪录
2018-09-03,我校学子在亚运会等国内外多项体育赛事中斩获佳绩
2018-09-02,我校召开校庆专题工作监督会议
2018-09-02,我校组织学习新修订的《中国共产党纪律处分条例》
2018-08-31,我校举行中韩合作办学硕士研究生学位授予暨新生开学典礼
2018-08-29,副校长梁福成出席天津师范大学滨海附属学校校区启用仪式暨开学典礼
2018-08-28,副校长梁福成带队赴西藏昌都市调研组团式教育人才援藏工作
2018-08-28,副校长梁福成出席中国高等教育学会师范教育分会2018年学术年会并作报告
2018-10-09,天津师范大学图书情报与档案管理学科举行2018国家社科基金立项项目开题论证会
